STATE,SITE_NAME,ESA_CODE,MDF_CODE,ISAM_AVAIL_PRTS_MAX_20MBPS,ADDNL_AVAIL_PRTS_MAX_20MBPS,ADDNL_AVAIL_PRTS_MAX_8MBPS,TOTAL_AVAIL_PRTS
VIC,MOUNT CLEAR,MTCA,MTCA01,899,0,0,899
NSW,MYRTLE CREEK,MTCK,MTCK01,0,0,0,0
VIC,MOUNT COTTRELL,MTCO,MTCO01,265,0,0,265
SA,MOUNT COMPASS,MTCS,MTCS01,167,0,0,167
QLD,MOUNT CROSBY,MTCY,MTCY01,26,0,550,576
VIC,MOUNT DUNEED,MTDU,MTDU01,143,0,0,143
VIC,MOUNT ELIZA,MTEA,MTEA01,3356,0,0,3356
VIC,MOUNT EVELYN,MTEN,MTEN01,16,0,90,106
SA,MOUNT GAMBIER,MTGE,MTGE01,2675,0,0,2675
NSW,MOUNT GEORGE,MTGF,MTGF01,0,55,0,55
QLD,MOUNT GLORIOUS,MTGS,MTGS01,24,0,0,24
VIC,MOUNT MARTHA,MTHA,MTHA01,1469,0,817,2286
NSW,MOUNT HUTTON,MTHN,MTHN01,2968,0,927,3895
QLD,MOUNT ISA,MTIF,MTIF01,402,0,0,402
SA,MOUNT JAGGED,MTJD,MTJD01,0,0,0,0
QLD,MOUNT KILCOY,MTKI,MTKI01,100,0,0,100
NSW,MOUNT KURING-GAI,MTKU,MTKU01,1,0,573,574
QLD,MOUNT LARCOM,MTLA,MTLA01,114,0,0,114
SA,MAITLAND,MTLD,MTLD01,138,0,0,138
QLD,MOUNT LOW,MTLW,MTLW01,1300,286,0,1586
QLD,MOUNT MEE,MTME,MTME01,192,0,0,192
VIC,MOUNT MACEDON,MTMN,MTMN01,0,0,359,359
QLD,MOUNT MORGAN,MTMO,MTMO01,407,0,0,407
WA,MOUNT HELENA,MTNA,MTNA01,43,0,0,43
TAS,MOUNT NELSON,DAEY,MTNN01,586,0,0,586
QLD,MOUNT PERRY,MTPR,MTPR01,0,55,0,55
SA,MOUNT PLEASANT,MTPT,MTPT01,0,0,200,200
VIC,MONTROSE,MTRE,MTRE01,289,0,86,375
SA,MINTARO,MTRO,MTRO01,0,0,0,0
SA,MOUNT SCHANK,MTSK,MTSK01,0,0,0,0
QLD,MOUNT SYLVIA,MTSY,MTSY01,0,0,0,0
QLD,MOUNT TARAMPA,MTTA,MTTA01,59,0,0,59
SA,MOUNT TORRENS,MTTS,MTTS01,13,0,0,13
SA,MORPHETT VALE EAST,MTVX,MTVX01,605,0,239,844
NSW,MOUNT WILSON,MTWN,MTWN01,42,0,0,42
WA,MUCHEA,MUCH,MUCH01,276,0,0,276
NSW,MUDGEE,MUDG,MUDG01,1408,0,423,1831
QLD,MUDJIMBA,MUDJ,MUDJ01,135,0,581,716
WA,MUKINBUDIN,MUKA,MUKA01,0,0,0,0
NSW,MULLUMBIMBY,MULL,MULL01,1,0,357,358
VIC,METUNG,MUNG,MUNG01,58,0,0,58
WA,MUNSTER,MUNS,MUNS01,348,0,69,417
VIC,MURCHISON,MURC,MURC01,314,0,0,314
QLD,MURGON,MURG,MURG01,22,0,0,22
VIC,MURTOA,MURT,MURT01,335,0,0,335
VIC,MURRAYVILLE,MURV,MURV01,0,82,0,82
NSW,MUSWELLBROOK,MUSL,MUSL01,804,0,263,1067
QLD,MUTTABURRA,MUTT,MUTT01,0,0,0,0
WA,MUNSTER HENDERSON OP MDF,MUNS,MVHE01,336,0,0,336
NSW,MOUNT VICTORIA,MVIC,MVIC01,314,0,0,314
TAS,MOOREVILLE,MVLE,MVLE01,488,0,0,488
NSW,MANGROVE MOUNTAIN,MVMT,MVMT01,0,0,0,0
VIC,MORWELL,MWRL,MWRL01,1637,0,307,1944
ACT,MAWSON,MWSN,MWSN01,974,0,457,1431
NSW,MOUNT WHITE,MWTE,MWTE01,0,54,0,54
VIC,MOLYULLAH,MYAH,MYAH01,138,0,0,138
QLD,MOURILYAN,MYAN,MYAN01,0,196,0,196
SA,MURRAY BRIDGE,MYBE,MYBE01,1920,0,576,2496
QLD,MAROOCHYDORE,MYDE,MYDE01,3246,0,1422,4668
VIC,MYRTLEFORD,MYFD,MYFD01,178,0,0,178
SA,MYLOR,MYLR,MYLR01,0,0,0,0
SA,MYPONGA,MYPA,MYPA01,38,0,0,38
VIC,MYRNIONG,MYRN,MYRN01,0,48,0,48
QLD,MURRAY UPPER,MYUP,MYUP01,165,0,0,165
NT,MARYVALE COMMUNITY,RODG,MYVR01,96,0,0,96
NSW,NARARA,NAAA,NAAA01,1676,661,540,2877
NSW,NABIAC,NABI,NABI01,219,0,0,219
VIC,NAGAMBIE,NAGB,NAGB01,73,0,0,73
VIC,NARINGAL EAST,NAGE,NAGE01,0,22,0,22
NSW,NANA GLEN,NAGN,NAGN01,229,0,0,229
SA,NORTH ADELAIDE,NALE,NALE01,57,0,673,730
NSW,NAMBUCCA HEADS,NAMH,NAMH01,222,0,0,222
QLD,NANANGO,NANA,NANA01,108,0,0,108
VIC,NAPOLEONS,NAPO,NAPO01,0,263,9,272
VIC,NIRRANDA,NARD,NARD01,165,0,0,165
QLD,NARKUNDA,NARK,NARK01,0,0,0,0
NSW,NORTH ARM COVE,NARM,NARM01,117,0,0,117
VIC,NARRE WARREN NORTH,NARN,NARN01,211,0,0,211
NSW,NARRABEEN,NARR,NARR01,18,0,455,473
SA,NARACOORTE,NATE,NATE01,447,0,37,484
VIC,NATHALIA,NATH,NATH01,335,0,0,335
VIC,NATIMUK,NATI,NATI01,0,0,0,0
QLD,NATURAL BRIDGE,NATU,NATU01,0,0,0,0
VIC,NARRE WARREN,NAWN,NAWN01,1184,0,2416,3600
VIC,NORTH BALWYN,NBAL,NBAL01,105,0,415,520
VIC,NARBETHONG,NBNG,NBNG01,130,0,0,130
NSW,NORTHBRIDGE,NBRI,NBRI01,627,0,0,627
NSW,NARRABRI,NBRR,NBRR01,105,0,0,105
QLD,NAMBOUR,NBUR,NBUR01,2983,0,0,2983
WA,NORTHCLIFFE,NCLF,NCLF01,269,0,0,269
VIC,NORTHCOTE,NCOE,NCOE01,341,0,0,341
QLD,NUNDAH,NDAH,NDAH01,54,0,0,54
WA,NORTH DANDALUP,NDAN,NDAN01,92,0,0,92
QLD,NUDGEE,NDGE,NDGE01,77,0,439,516
WA,NEDLANDS,NDLN,NDLN01,267,0,0,267
NSW,NARRANDERA,NDRA,NDRA01,589,0,320,909
VIC,NARRE WARREN SOUTH,NAWN,NDSH01,2438,0,0,2438
QLD,NEBO,NEBO,NEBO01,0,44,0,44
VIC,NEERIM JUNCTION,NEEJ,NEEJ01,0,90,0,90
NSW,NERRIGA,NEGA,NEGA01,0,0,0,0
NSW,NELLIGEN,NELL,NELL01,0,87,0,87
NSW,NEMINGHA,NEMG,NEMG01,202,0,0,202
QLD,NERANG,NERG,NERG01,354,0,619,973
VIC,NELSON,NESN,NESN01,326,0,0,326
VIC,NORTH ESSENDON,NESS,NESS01,141,0,0,141
WA,NEWDEGATE,NEWD,NEWD01,0,108,0,108
VIC,NEWHAVEN,NEWH,NEWH01,776,0,0,776
QLD,NEWTOWN,NEWO,NEWO01,4001,0,479,4480
VIC,NEWSTEAD,NEWS,NEWS01,272,0,0,272
NSW,NEWTOWN,NEWT,NEWT01,669,0,1502,2171
WA,JIMBLEBAR VILLAGE,NWMN,NFJR01,0,0,0,0
QLD,MOLLOY CA001,MOLL,NFPM01,0,0,0,0
WA,NULLAGINE,NGIN,NGIN01,0,78,0,78
VIC,NORTH GEELONG,NGLG,NGLG01,460,0,0,460
QLD,NORTH GOOBURRUM,NGOO,NGOO01,136,0,0,136
SA,NANGWARRY,NGRY,NGRY01,0,131,0,131
NT,NGUKURR,ROPR,NGUK01,73,0,0,73
VIC,NHILL,NHIL,NHIL01,33,0,0,33
NSW,NORTH RICHMOND,NHRD,NHRD01,0,0,305,305
NSW,NIMBIN,NIMB,NIMB01,99,0,184,283
NSW,NIMMITABEL,NIMI,NIMI01,0,18,38,56
QLD,NINGI,NING,NING01,954,0,415,1369
NSW,NELSON BAY,NLBY,NLBY01,1861,0,400,2261
NT,NHULUNBUY,NLNF,NLNF01,865,0,0,865
VIC,NANGILOC,NLOC,NLOC01,0,0,0,0
NSW,NEW LAMBTON,NLTN,NLTN01,3756,0,0,3756
VIC,NEWLYN,NLYN,NLYN01,0,0,0,0
VIC,NORTH MELBOURNE,NMEL,NMEL01,0,0,0,0
QLD,NEWMARKET,NMKT,NMKT01,525,0,0,525
NSW,NARROMINE,NMNE,NMNE01,434,0,218,652
NT,NOONAMAH CORAL,NNMH,NNAT01,174,0,0,174
VIC,NAR NAR GOON NORTH,NNGN,NNGN01,95,0,0,95
VIC,NAR NAR GOON,NNGO,NNGO01,0,0,0,0
NT,NOONAMAH,NNMH,NNMH01,96,0,0,96
WA,NANNUP,NNUP,NNUP01,166,0,0,166
QLD,NOBBY,NOBB,NOBB01,155,0,0,155
TAS,NEW NORFOLK,NOLK,NOLK01,463,0,450,913
QLD,NOME,NOME,NOME01,306,0,0,306
VIC,NOORAT,NOOA,NOOA01,0,0,0,0
VIC,NOOJEE,NOOJ,NOOJ01,131,0,0,131
QLD,NOOSA HEADS,NOOS,NOOS01,1094,0,0,1094
QLD,NOOSAVILLE,NOOV,NOOV01,2229,0,210,2439
QLD,NORMANTON,NORM,NORM01,193,0,0,193
NSW,NORTH PARRAMATTA,NPAR,NPAR01,209,0,0,209
VIC,NEWPORT,NPRT,NPRT01,390,0,48,438
QLD,NARANGBA,NRBA,NRBA01,1232,0,0,1232
WA,NAREMBEEN,NRBN,NRBN01,227,0,0,227
WA,NEERABUP,NRBP,NRBP01,241,0,0,241
NSW,NORDS WHARF,NRDS,NRDS01,0,0,151,151
WA,NARROGIN,NRGN,NRGN01,847,0,221,1068
NSW,NARELLAN,NRLN,NRLN01,5110,0,0,5110
NSW,NAROOMA,NRMA,NRMA01,23,0,0,23
QLD,NORTH MACKAY,NRMK,NRMK01,2130,0,0,2130
VIC,NEERIM SOUTH,NRMS,NRMS01,71,0,0,71
SA,NAIRNE,NRNE,NRNE01,1298,0,0,1298
SA,NORWOOD,NRWD,NRWD01,0,0,260,260
NSW,NORTH RYDE,NRYD,NRYD01,1133,0,0,1133
WA,NORSEMAN,NSMN,NSMN01,289,0,0,289
NSW,NORTH SYDNEY,NSYD,NSYD01,706,0,2207,2913
NT,NIGHTCLIFF,NTCF,NTCF01,3241,30,229,3500
WA,NORTHAM,NTHC,NTHC01,692,0,57,749
WA,NORTHAMPTON,NTHH,NTHH01,0,94,0,94
VIC,NOTTING HILL,CLAY,NTHL02,0,0,0,0
NSW,NUMERALLA,NUME,NUME01,0,76,0,76
VIC,NUMURKAH,NUMU,NUMU01,390,0,0,390
TAS,NUBEENA,NUNA,NUNA01,319,0,0,319
NSW,NUNDLE,NUND,NUND01,0,126,0,126
SA,NURIOOTPA,NURI,NURI01,487,0,384,871
QLD,NEW FARM,NWFM,NWFM01,0,0,2050,2050
WA,NEWMAN,NWMN,NWMN01,11,0,0,11
NSW,NOWRA,NWRA,NWRA01,3264,0,464,3728
TAS,NEW TOWN,NWTN,NWTN01,3199,0,1486,4685
WA,NYABING,NYAB,NYAB01,164,0,0,164
VIC,NYAH,NYAH,NYAH01,35,0,0,35
NSW,NYMBOIDA,NYBA,NYBA01,121,0,0,121
NSW,NYNGAN,NYGN,NYGN01,156,0,0,156
VIC,NYORA,NYOR,NYOR01,101,0,0,101
TAS,OATLANDS,OADS,OADS01,144,0,0,144
NSW,OAKDALE,OAKE,OAKE01,126,0,0,126
VIC,OAKLEIGH,OAKL,OAKL01,112,0,2034,2146
NSW,THE OAKS,OAKS,OAKS01,441,0,0,441
NSW,OURIMBAH,OBAH,OBAH01,658,0,179,837
NSW,OLD BAR,OBAR,OBAR01,872,0,496,1368
SA,OB FLAT,OBFT,OBFT01,119,0,0,119
NSW,OBERON,OBON,OBON01,291,0,0,291
QLD,OCEAN VIEW,OCER,OCER01,58,0,0,58
VIC,OCEAN GROVE,OCGR,OCGR01,2273,0,934,3207
NSW,OCEAN SHORES,OCNS,OCNS01,0,0,3,3
WA,OCEAN REEF,OCRF,OCRF01,0,34,525,559
NT,ARNHEM WEST OENPELLI,ARNW,OENP01,149,0,0,149
WA,OSBORNE PARK,DBLV,OEPK02,0,0,213,213
VIC,OFFICER,OFFI,OFFI01,146,0,0,146
QLD,OAKEY,OKEY,OKEY01,621,0,0,621
QLD,OAKEY FLATS,OKFL,OKFL01,2622,0,0,2622
VIC,OAKLEIGH CHADSTONE SHOP,OAKL,OKLM01,158,0,0,158
NSW,OAKLANDS,OKLS,OKLS01,0,55,0,55
NSW,OAKWOOD,OKWD,OKWD01,0,0,0,0
VIC,OLINDA,OLIN,OLIN01,157,0,282,439
VIC,OMEO,OMEO,OMEO01,0,64,0,64
WA,ONSLOW,ONSL,ONSL01,70,0,0,70
SA,ONE TREE HILL,ONTH,ONTH01,129,0,0,129
NSW,OPHIR,OPHR,OPHR01,0,0,0,0
VIC,ORBOST,ORBO,ORBO01,68,0,0,68
QLD,ORMESBY,ORBY,ORBY01,129,0,0,129
NSW,ORANGE,ORGF,ORGF01,4000,0,0,4000
NSW,ORCHARD HILLS,ORHS,ORHS01,94,0,0,94
QLD,ORION,ORIO,ORIO01,0,0,24,24
VIC,ORMOND,ORMD,ORMD01,7,0,430,437
QLD,ORMEAU,ORME,ORME01,894,0,0,894
SA,ORROROO,OROO,OROO01,27,0,0,27
TAS,ORFORD,ORRD,ORRD01,281,0,0,281
SA,OSBORNE,OSBN,OSBN01,1503,0,451,1954
NSW,OURA,OURA,OURA01,0,0,0,0
TAS,OUSE,OUSE,OUSE01,169,0,0,169
VIC,OUTTRIM,OUTT,OUTT01,146,0,0,146
VIC,OUYEN,OUYN,OUYN01,41,0,0,41
QLD,OXENFORD,OXEN,OXEN01,1258,0,577,1835
NSW,OXLEY ISLAND,OXIS,OXIS01,0,94,0,94
QLD,OXENFORD PAC PINES OP MDF,OXEN,OXPT01,1767,0,0,1767
NSW,OXLEY VALE,OXVL,OXVL01,554,0,344,898
WA,OYSTER HARBOUR,OYHR,OYHR01,219,0,228,447
QLD,PAGET,PAGE,PAGE01,1688,0,0,1688
NSW,PALMERS ISLAND,PAIS,PAIS01,251,0,0,251
VIC,PAKENHAM UPPER,PAKU,PAKU01,2,102,0,104
QLD,PALLARENDA,PALL,PALL01,375,0,0,375
NSW,PALM BEACH,PALM,PALM01,962,0,0,962
NT,PALMERSTON,PALN,PALN01,3775,0,1518,5293
QLD,PALUMA,PALU,PALU01,0,0,0,0
NSW,PAMBULA,PAMB,PAMB01,34,0,67,101
TAS,PARNELLA,PANA,PANA01,192,0,0,192
VIC,PANMURE,PANM,PANM01,0,0,0,0
VIC,PANTON HILL,PANT,PANT01,19,0,0,19
WA,PANNAWONICA,PANW,PANW01,168,0,0,168
NT,TANAMI PAPUNYA,TNMI,PAPU01,65,0,0,65
QLD,PARKHURST,PARK,PARK01,971,0,227,1198
NSW,PARRAMATTA EXCHANGE,PARR,PARR01,8,0,0,8
VIC,PATCHEWOLLOCK,PATK,PATK01,161,0,0,161
QLD,PAWNGILLY,PAWN,PAWN01,132,0,0,132
VIC,PAYNESVILLE,PAYV,PAYV01,22,0,0,22
NSW,PATONGA BEACH,PBCH,PBCH01,235,0,0,235
SA,PORT BROUGHTON,PBRO,PBRO01,265,0,0,265
VIC,POINT COOK,PCOK,PCOK01,540,0,0,540
NSW,PICTON,PCTN,PCTN01,462,0,558,1020
WA,PARABURDOO,PDOO,PDOO01,62,0,0,62
QLD,PARADISE POINT,PDPT,PDPT01,345,0,1,346
QLD,PADDINGTON,PDTN,PDTN01,2,0,2049,2051
SA,PADTHAWAY,PDWY,PDWY01,141,0,0,141
QLD,PEACHESTER,PEAC,PEAC01,0,0,0,0
QLD,PEAK CROSSING,PEAG,PEAG01,170,0,0,170
NSW,PEAKHURST,PEAK,PEAK01,476,0,1086,1562
VIC,PEARCEDALE,PEAR,PEAR01,293,0,210,503
VIC,PETERBOROUGH,PEGH,PEGH01,185,0,0,185
TAS,PENGUIN,PEIN,PEIN01,528,84,0,612
SA,PENOLA,PELA,PELA01,213,0,0,213
NSW,PEMBROOKE,PEMB,PEMB01,0,49,0,49
NSW,PENDLE HILL,PEND,PEND01,87,0,8,95
NSW,PENNANT HILLS,PENN,PENN01,578,0,0,578
NSW,PENROSE,PENR,PENR01,183,0,0,183
VIC,PENSHURST,PENS,PENS01,0,115,0,115
TAS,PERTH,PERH,PERH01,814,0,0,814
NSW,PERTHVILLE,PERV,PERV01,238,0,14,252
TAS,PRIMROSE SANDS,PESS,PESS01,293,0,0,293
SA,PETERBOROUGH,PETB,PETB01,256,0,0,256
NSW,PETERSHAM,PETE,PETE01,228,0,2120,2348
QLD,PETRIE,PETR,PETR01,1608,0,0,1608
NT,DALY PALUMPA,DLLY,PFPA01,0,0,30,30
SA,PORT GERMEIN,PGER,PGER01,157,0,0,157
NT,DALY PEPPIMENARTI,DLLY,PGTI01,0,0,5,5
WA,PORT HEDLAND WEST,PHED,PHEC01,65,0,0,65
WA,PORT HEDLAND,PHED,PHED01,1,0,0,1
VIC,PIANGIL,PIAL,PIAL01,225,0,0,225
NSW,PIAMBONG,PIAM,PIAM01,0,0,15,15
WA,PICTON,PICT,PICT01,99,0,165,264
WA,PICTON DAVENPORT,PICT,PIDV01,230,0,0,230
WA,PIER,PIER,PIER01,779,0,0,779
QLD,PILTON,PILT,PILT01,0,0,0,0
WA,PINJARRA,PINJ,PINJ01,299,371,225,895
NT,PINE CREEK,PINK,PINK01,0,0,0,0
NSW,PIORA,PIOR,PIOR01,66,0,0,66
VIC,PIPERS CREEK,PIPK,PIPK01,0,0,33,33
SA,PORT PIRIE,PIRE,PIRE01,1533,0,387,1920
NSW,PITT TOWN,PITN,PITN01,95,0,0,95
NSW,PITT,PITT,PITT01,195,0,0,195
NT,PETERMANN JAMIESON,PETN,PJAS01,0,0,0,0
VIC,PAKENHAM,PKAM,PKAM01,4485,0,26,4511
QLD,PINKENBA,PKBA,PKBA01,365,0,0,365
WA,PICKERING BROOK,PKBK,PKBK01,165,0,0,165
NSW,PORT KEMBLA,PKEM,PKEM01,1453,648,1080,3181
NSW,PEAK HILL,PKHL,PKHL01,275,0,0,275
QLD,PARK RIDGE,PKRE,PKRE01,737,0,410,1147
NSW,PARKVILLE,PKVL,PKVL01,296,0,0,296
QLD,PIALBA,PLBA,PLBA01,0,0,0,0
NSW,PARKLEA,KELL,PLEA01,1539,0,0,1539
NT,PALMERSTON OMDF BUTLER PL,PALN,PLMK01,313,0,0,313
NSW,PACIFIC PALMS,PLMS,PLMS01,0,0,0,0
NSW,PORTLAND,PLND,PLND01,29,0,0,29
NT,PLENTY T001,PLNY,PLNU01,0,0,0,0
QLD,POINT LOOKOUT,PLOT,PLOT01,0,0,0,0
VIC,POWELLTOWN,PLTN,PLTN01,290,0,26,316
NSW,PALLAMALLAWA,PLWA,PLWA01,0,0,0,0
WA,PEMBERTON,PMBT,PMBT01,51,0,0,51
QLD,PALM CREEK,PMCK,PMCK01,0,0,0,0
VIC,PORT MELBOURNE,PMEL,PMEL01,113,0,2029,2142
QLD,PALM ISLAND,PMID,PMID01,323,0,0,323
NT,PALMERSTON FAIRWAY WATERS,PALN,PMTN01,737,0,0,737
QLD,PALMVIEW,PMVW,PMVW01,20,0,0,20
QLD,PALMWOODS,PMWS,PMWS01,433,148,201,782
WA,PALMYRA,PMYA,PMYA01,318,0,0,318
WA,PINGELLY,PNGL,PNGL01,0,0,0,0
SA,PINNAROO,PNRO,PNRO01,24,0,0,24
SA,PENNESHAW,PNSW,PNSW01,0,69,0,69
NSW,PENRITH,PNTH,PNTH01,320,0,0,320
VIC,PORT CAMPBELL,POCA,POCA01,342,0,0,342
VIC,PORT FAIRY,POFI,POFI01,354,0,0,354
NSW,POKOLBIN,POKO,POKO01,208,0,204,412
QLD,POMONA,POMA,POMA01,448,0,0,448
VIC,POMONAL,POMO,POMO01,0,0,0,0
TAS,POATINA,PONA,PONA01,184,0,0,184
VIC,POOWONG,POOW,POOW01,216,0,0,216
VIC,PORTLAND,PORD,PORD01,1528,0,146,1674
VIC,POREPUNKAH,PPKH,PPKH01,51,0,0,51
QLD,PROSERPINE,PPNE,PPNE01,1103,0,0,1103
NT,PETERMANN PIPALYATJARA,PETN,PPYT01,0,0,0,0
NSW,PERRICOOTA,PRCA,PRCA01,0,0,0,0
TAS,PROSPECT,PRCT,PRCT01,987,0,0,987
SA,PARNDANA,PRDA,PRDA01,0,84,0,84
SA,PARADISE,PRDS,PRDS01,960,0,447,1407
VIC,PIRIES,PRES,PRES01,156,0,0,156
SA,PARINGA,PRGA,PRGA01,281,0,0,281
QLD,PEREGIAN BEACH,PRGN,PRGN01,853,0,4,857
NSW,PARKES,PRKS,PRKS01,1346,0,327,1673
WA,PERENJORI,PRNJ,PRNJ01,120,0,0,120
TAS,PRESTON,PRON,PRON01,141,0,0,141
QLD,PROSTON,PROS,PROS01,129,0,0,129
SA,PROSPECT,PROT,PROT01,1796,0,0,1796
VIC,PRESTON,PRTN,PRTN01,562,0,0,562
WA,PINGRUP,PRUP,PRUP01,176,0,0,176
NSW,PERISHER VALLEY,PRVJ,PRVJ01,128,0,0,128
NSW,PATERSON,PSON,PSON01,23,0,0,23
SA,PORT AUGUSTA,PTAA,PTAA01,2557,0,0,2557
SA,PORT ADELAIDE,PTAD,PTAD01,775,0,713,1488
QLD,PORT DOUGLAS,PTDS,PTDS01,476,0,0,476
SA,PORT ELLIOT,PTET,PTET01,682,0,0,682
SA,PORT LINCOLN,PTLN,PTLN01,1225,0,193,1418
NSW,PORT MACQUARIE,PTMA,PTMA01,2195,0,4,2199
SA,PORT MACDONNELL,PTML,PTML01,249,0,0,249
VIC,PORTARLINGTON,PTON,PTON01,900,0,130,1030
NSW,PEATS RIDGE,PTRG,PTRG01,166,0,0,166
TAS,PORT SORELL,PTSL,PTSL01,630,0,0,630
QLD,PORTSMITH,PTSM,PTSM01,0,563,290,853
VIC,PUCKAPUNYAL,PUCK,PUCK01,93,0,0,93
WA,THE PENINSULA,VICP,PULA01,0,0,0,0
QLD,PURGA,PURG,PURG01,90,0,0,90
VIC,PURNIM,PURN,PURN01,0,0,0,0
SA,PORT VICTORIA,PVIC,PVIC01,150,0,0,150
WA,PARKERVILLE,PVIL,PVIL01,141,0,0,141
SA,PORT VINCENT,PVIN,PVIN01,77,0,0,77
QLD,BUFFLE VILLAGE,MNBH,PVKK01,0,0,24,24
SA,PORT WAKEFIELD,PWAK,PWAK01,121,0,0,121
NSW,PIALLAWAY,PWAY,PWAY01,0,0,0,0
QLD,CAVAL RIDGE,MNBH,PWKK01,0,0,24,24
QLD,PITTSWORTH,PWTH,PWTH01,525,0,0,525
NT,PETERMANN WANARN,PETN,PXAW01,0,0,0,0
NSW,PAXTON,PXTN,PXTN01,80,0,0,80
VIC,PYALONG,PYAL,PYAL01,145,0,0,145
NSW,PYMBLE,PYMB,PYMB01,187,0,0,187
VIC,PYRAMID HILL,PYRA,PYRA01,315,0,0,315
NSW,QUAAMA,QAMA,QAMA01,270,0,0,270
NSW,QUORROBOLONG,QBLG,QBLG01,0,27,0,27
WA,QUINNS ROCKS,QINS,QINS01,1659,0,425,2084
NSW,QUEANBEYAN,QNBN,QNBN01,3144,0,339,3483
NSW,QUANDIALLA,QNDL,QNDL01,157,0,0,157
WA,QUAIRADING,QUAI,QUAI01,217,0,0,217
NSW,QUAKERS HILL,QUAK,QUAK01,708,0,0,708
VIC,QUAMBATOOK,QUAM,QUAM01,136,0,0,136
QLD,QUEENS BEACH,QUEE,QUEE01,457,0,0,457
VIC,QUEENSCLIFF,QUEN,QUEN01,1077,0,421,1498
QLD,QUILPIE,QUIL,QUIL01,190,0,0,190
NSW,QUIRINDI,QUIR,QUIR01,227,0,0,227
SA,QUORN,QURN,QURN01,205,0,0,205
TAS,QUEENSTOWN,QUWN,QUWN01,0,0,0,0
QLD,RAINBOW BEACH,RABH,RABH01,100,0,0,100
VIC,RAINBOW,RAIN,RAIN01,0,88,0,88
NT,RAMINGINING,RAMI,RAMI01,169,0,0,169
NSW,RAMSGATE,RAMS,RAMS01,524,0,0,524
NSW,RANDWICK,RAND,RAND01,4,0,2027,2031
TAS,RAILTON,RAON,RAON01,83,0,0,83
NSW,RAVENSWORTH,RAVE,RAVE01,0,0,0,0
VIC,RAYWOOD,RAYD,RAYD01,130,0,0,130
QLD,ROBINA,RBNA,RBNA01,535,0,418,953
WA,ROEBOURNE,RBRN,RBRN01,66,0,0,66
SA,ROXBY DOWNS,RBYX,RBYX01,518,0,0,518
NSW,RICHMOND,RCHD,RCHD01,76,0,0,76
NSW,ROCKLEY,RCKY,RCKY01,144,0,0,144
VIC,RICHMOND,RCMD,RCMD01,407,0,50,457
VIC,RED HILL,RDHL,RDHL01,166,0,0,166
VIC,ROSEDALE,RDLE,RDLE01,123,0,0,123
QLD,REDLYNCH,RDLH,RDLH01,1436,0,585,2021
QLD,RATHDOWNEY,RDNY,RDNY01,0,0,0,0
QLD,REDBANK PLAINS,RDPS,RDPS01,1097,0,467,1564
NSW,REIDSDALE,RDSD,RDSD01,0,0,18,18
QLD,REDCLIFFE,REDC,REDC01,3104,0,0,3104
NSW,REDFERN,REDF,REDF01,1068,0,0,1068
QLD,REDLAND BAY,REDL,REDL01,2353,0,351,2704
QLD,REDRIDGE,REDR,REDR01,153,0,0,153
VIC,RED CLIFFS,REFS,REFS01,551,0,432,983
SA,REYNELLA,RELA,RELA01,3628,0,0,3628
VIC,RESEARCH,RESH,RESH01,2,0,189,191
NSW,REVESBY,REVE,REVE01,666,0,0,666
NSW,REGENTVILLE,REVL,REVL01,542,0,0,542
NSW,RAGLAN,RGAN,RGAN01,236,0,0,236
VIC,RUTHERGLEN,RGLN,RGLN01,424,0,0,424
QLD,RIDGEWOOD,RGWD,RGWD01,86,0,0,86
QLD,RAVENSHOE,RHOE,RHOE01,0,0,0,0
VIC,RHYLL,RHYL,RHYL01,300,0,0,300
QLD,RICHMOND,RICH,RICH01,185,0,0,185
TAS,RIVERSIDE,RIDE,RIDE01,357,0,0,357
VIC,RIDDELLS CREEK,RIDL,RIDL01,0,0,0,0
TAS,RIDGLEY,RIEY,RIEY01,106,0,0,106
TAS,RINGAROOMA,RIMA,RIMA01,208,0,0,208
TAS,RIANA,RINA,RINA01,109,0,0,109
TAS,RICHMOND,RIND,RIND01,238,0,0,238
VIC,RIPPLEBROOK,RIPP,RIPP01,143,0,0,143
NSW,RIVERSTONE,RIVE,RIVE01,155,0,0,155
WA,RIVERTON,RIVT,RIVT01,464,0,10,474
VIC,ROCKBANK,RKBK,RKBK01,0,0,0,0
WA,ROCKINGHAM,RKHM,RKHM01,3900,0,2596,6496
NSW,RALEIGH,RLGH,RLGH01,24,0,0,24
WA,ROLLING GREEN,RLGN,RLGN01,43,0,0,43
QLD,ROLLINGSTONE,RLSE,RLSE01,141,0,0,141
SA,RENMARK,RNKK,RNKK01,0,0,117,117
SA,RENMARK NORTH,RNKN,RNKN01,319,0,0,319
SA,RENMARK WEST,RNKK,RNKW01,232,0,0,232
QLD,ROADVALE,ROAD,ROAD01,100,0,0,100
SA,ROBE,ROBE,ROBE01,0,200,0,200
NSW,ROBERTSON,ROBN,ROBN01,96,0,0,96
VIC,ROCHESTER,ROCH,ROCH01,503,0,0,503
NSW,ROCKDALE,ROCK,ROCK01,719,0,0,719
NSW,THE ROCK,ROCT,ROCT01,0,213,0,213
VIC,ROKEWOOD,ROKE,ROKE01,0,0,0,0
VIC,ROKEBY,ROKY,ROKY01,209,0,0,209
VIC,ROBINVALE,ROLE,ROLE01,269,0,0,269
